Tahun;Bulan;Tanggal;Produk;Unit_Terjual;Harga_Per_Unit
2021;Desember;7;Americano;41.0;21000.0
2021;Desember;7;Cappuccino;35.0;25000.0
2021;Desember;7;Croissant;15.0;18000.0
2021;Desember;7;Donat;30.0;15000.0
2021;Desember;7;Latte;36.0;28000.0
2021;Desember;7;;34.0;22000.0
2021;Desember;8;Americano;41.0;21000.0
2021;Desember;8;Cappuccino;37.0;25000.0
2021;Desember;8;Croissant;28.0;18000.0
2021;Desember;8;Donat;15.0;15000.0
2021;Desember;8;Espresso;40.0;22000.0
2021;Desember;8;Latte;39.0;
2021;Desember;9;Americano;33.0;
2021;Desember;9;Cappuccino;29.0;25000.0
2021;Desember;9;Croissant;18.0;18000.0
2021;Desember;9;Donat;28.0;15000.0
2021;Desember;9;Espresso;34.0;22000.0
2021;Desember;9;Latte;37.0;28000.0
2021;Desember;10;Americano;38.0;21000.0
2021;Desember;10;Cappuccino;46.0;25000.0
2021;Desember;10;Croissant;25.0;18000.0
2021;Desember;10;Donat;21.0;15000.0
2021;Desember;10;Espresso;;22000.0
2021;Desember;10;Latte;41.0;
2021;Desember;11;Americano;38.0;21000.0
2021;Desember;11;Cappuccino;20.0;25000.0
2021;Desember;11;Croissant;;18000.0
2021;Desember;11;Donat;29.0;15000.0
2021;Desember;11;Espresso;42.0;22000.0
2021;Desember;11;Latte;35.0;28000.0
2021;Desember;12;Americano;;21000.0
2021;Desember;12;Cappuccino;40.0;25000.0
2021;Desember;12;Croissant;17.0;18000.0
2021;Desember;12;Espresso;47.0;22000.0
2021;Desember;12;Latte;49.0;28000.0
2021;Desember;12;;19.0;15000.0
2021;Desember;13;Americano;36.0;21000.0
2021;Desember;13;Cappuccino;38.0;25000.0
2021;Desember;13;Croissant;22.0;18000.0
2021;Desember;13;Donat;26.0;15000.0
2021;Desember;13;Latte;49.0;28000.0
2021;Desember;13;;44.0;22000.0
2021;Desember;14;Americano;30.0;21000.0
2021;Desember;14;Cappuccino;35.0;25000.0
2021;Desember;14;Croissant;;18000.0
2021;Desember;14;Donat;20.0;15000.0
2021;Desember;14;Espresso;28.0;22000.0
2021;Desember;14;Latte;21.0;28000.0
2021;Desember;15;Americano;42.0;21000.0
2021;Desember;15;Cappuccino;42.0;25000.0
2021;Desember;15;Croissant;26.0;
2021;Desember;15;Donat;;15000.0
2021;Desember;15;Espresso;36.0;22000.0
2021;Desember;15;Latte;51.0;28000.0
2021;Desember;16;Americano;31.0;21000.0
2021;Desember;16;Cappuccino;45.0;25000.0
2021;Desember;16;Croissant;9.0;
2021;Desember;16;Donat;28.0;15000.0
2021;Desember;16;Espresso;;22000.0
2021;Desember;16;Latte;39.0;28000.0
2021;Desember;17;Cappuccino;33.0;25000.0
2021;Desember;17;Croissant;12.0;18000.0
2021;Desember;17;Donat;35.0;15000.0
2021;Desember;17;Espresso;43.0;22000.0
2021;Desember;17;Latte;32.0;28000.0
2021;Desember;17;;49.0;
2021;Desember;18;Americano;44.0;21000.0
2021;Desember;18;Cappuccino;37.0;25000.0
2021;Desember;18;Croissant;17.0;18000.0
2021;Desember;18;Donat;20.0;
2021;Desember;18;Espresso;32.0;22000.0
2021;Desember;18;Latte;45.0;28000.0
2021;Desember;19;Americano;35.0;21000.0
2021;Desember;19;Cappuccino;45.0;25000.0
2021;Desember;19;Croissant;20.0;18000.0
2021;Desember;19;Donat;14.0;15000.0
2021;Desember;19;Espresso;40.0;22000.0
2021;Desember;19;Latte;31.0;28000.0
2021;Desember;20;Americano;46.0;21000.0
2021;Desember;20;Cappuccino;59.0;25000.0
2021;Desember;20;Croissant;21.0;18000.0
2021;Desember;20;Donat;19.0;15000.0
2021;Desember;20;Espresso;;
2021;Desember;20;Latte;38.0;28000.0
2021;Desember;21;Americano;48.0;21000.0
2021;Desember;21;Cappuccino;30.0;25000.0
2021;Desember;21;Croissant;27.0;18000.0
2021;Desember;21;Donat;27.0;15000.0
2021;Desember;21;Espresso;40.0;22000.0
2021;Desember;21;Latte;44.0;28000.0
2021;Desember;22;Americano;44.0;21000.0
2021;Desember;22;Cappuccino;45.0;
2021;Desember;22;Croissant;19.0;18000.0
2021;Desember;22;Donat;17.0;
2021;Desember;22;Espresso;43.0;22000.0
2021;Desember;22;Latte;40.0;28000.0
2021;Desember;23;Americano;28.0;21000.0
2021;Desember;23;Cappuccino;30.0;25000.0
2021;Desember;23;Croissant;23.0;18000.0
2021;Desember;23;Donat;22.0;15000.0
2021;Desember;23;Espresso;;
2021;Desember;23;Latte;52.0;28000.0
2021;Desember;24;Americano;51.0;21000.0
2021;Desember;24;Cappuccino;38.0;25000.0
2021;Desember;24;Croissant;9.0;18000.0
2021;Desember;24;Donat;15.0;15000.0
2021;Desember;24;Espresso;41.0;22000.0
2021;Desember;24;;41.0;28000.0
2021;Desember;25;Americano;53.0;21000.0
2021;Desember;25;Cappuccino;38.0;25000.0
2021;Desember;25;Croissant;22.0;18000.0
2021;Desember;25;Donat;23.0;15000.0
2021;Desember;25;Espresso;39.0;22000.0
2021;Desember;25;Latte;26.0;
2021;Desember;26;Americano;37.0;21000.0
2021;Desember;26;Cappuccino;36.0;25000.0
2021;Desember;26;Croissant;32.0;18000.0
2021;Desember;26;Donat;26.0;15000.0
2021;Desember;26;Espresso;29.0;
2021;Desember;26;Latte;35.0;28000.0
2021;Desember;27;Americano;49.0;
2021;Desember;27;Cappuccino;43.0;25000.0
2021;Desember;27;Croissant;34.0;18000.0
2021;Desember;27;Donat;13.0;15000.0
2021;Desember;27;Espresso;31.0;22000.0
2021;Desember;27;Latte;41.0;28000.0
2021;Desember;28;Americano;43.0;21000.0
2021;Desember;28;Cappuccino;38.0;25000.0
2021;Desember;28;Croissant;29.0;18000.0
2021;Desember;28;Donat;21.0;15000.0
2021;Desember;28;Espresso;;22000.0
2021;Desember;28;Latte;29.0;28000.0
2021;Desember;29;Americano;56.0;21000.0
2021;Desember;29;Cappuccino;33.0;25000.0
2021;Desember;29;Croissant;9.0;18000.0
2021;Desember;29;Donat;23.0;15000.0
2021;Desember;29;Latte;41.0;28000.0
2021;Desember;29;;37.0;22000.0
2021;Desember;30;Americano;37.0;21000.0
2021;Desember;30;Cappuccino;38.0;25000.0
2021;Desember;30;Croissant;20.0;18000.0
2021;Desember;30;Donat;32.0;15000.0
2021;Desember;30;Espresso;56.0;22000.0
2021;Desember;30;Latte;40.0;28000.0
2021;Desember;31;Americano;37.0;21000.0
2021;Desember;31;Cappuccino;28.0;25000.0
2021;Desember;31;Croissant;18.0;18000.0
2021;Desember;31;Donat;26.0;
2021;Desember;31;Espresso;22.0;22000.0
2021;Desember;31;Latte;52.0;28000.0
2022;Januari;1;Americano;29.0;21420.0
2022;Januari;1;Cappuccino;56.0;25500.0
2022;Januari;1;Croissant;23.0;18360.0
2022;Januari;1;Donat;16.0;15300.0
2022;Januari;1;Espresso;27.0;22440.0
2022;Januari;1;Latte;43.0;28560.0
2022;Januari;2;Americano;43.0;21420.0
2022;Januari;2;Cappuccino;34.0;25500.0
2022;Januari;2;Croissant;36.0;18360.0
2022;Januari;2;Donat;;15300.0
2022;Januari;2;Espresso;43.0;22440.0
2022;Januari;2;Latte;40.0;28560.0
2022;Januari;3;Americano;43.0;21420.0
2022;Januari;3;Cappuccino;32.0;25500.0
2022;Januari;3;Donat;24.0;15300.0
2022;Januari;3;Espresso;45.0;22440.0
2022;Januari;3;Latte;29.0;28560.0
2022;Januari;3;;;18360.0
2022;Januari;4;Americano;44.0;21420.0
2022;Januari;4;Americano;44.0;21420.0
2022;Januari;4;Cappuccino;29.0;25500.0
2022;Januari;4;Croissant;29.0;18360.0
2022;Januari;4;Espresso;37.0;
2022;Januari;4;Latte;39.0;28560.0
2022;Januari;4;;18.0;15300.0
2022;Januari;5;Americano;39.0;21420.0
2022;Januari;5;Cappuccino;36.0;25500.0
2022;Januari;5;Croissant;38.0;18360.0
2022;Januari;5;Donat;20.0;15300.0
2022;Januari;5;Espresso;36.0;22440.0
2022;Januari;5;Latte;42.0;28560.0
2022;Januari;6;Americano;38.0;21420.0
2022;Januari;6;Cappuccino;45.0;25500.0
2022;Januari;6;Croissant;16.0;18360.0
2022;Januari;6;Donat;32.0;15300.0
2022;Januari;6;Espresso;37.0;22440.0
2022;Januari;6;Latte;34.0;28560.0
2022;Januari;7;Americano;;21420.0
2022;Januari;7;Cappuccino;25.0;25500.0
2022;Januari;7;Croissant;16.0;18360.0
2022;Januari;7;Donat;28.0;15300.0
2022;Januari;7;Espresso;51.0;22440.0
2022;Januari;7;Latte;35.0;28560.0
2022;Januari;8;Americano;45.0;21420.0
2022;Januari;8;Cappuccino;30.0;25500.0
2022;Januari;8;Croissant;;18360.0
2022;Januari;8;Donat;14.0;
2022;Januari;8;Latte;47.0;28560.0
2022;Januari;8;;24.0;22440.0
2022;Januari;9;Americano;44.0;21420.0
2022;Januari;9;Cappuccino;40.0;25500.0
2022;Januari;9;Croissant;37.0;18360.0
2022;Januari;9;Donat;9.0;15300.0
2022;Januari;9;Espresso;36.0;
2022;Januari;9;Latte;45.0;28560.0
2022;Januari;10;Americano;29.0;
2022;Januari;10;Cappuccino;32.0;25500.0
2022;Januari;10;Croissant;20.0;18360.0
2022;Januari;10;Donat;29.0;15300.0
2022;Januari;10;Espresso;;22440.0
2022;Januari;10;Latte;40.0;28560.0
2022;Januari;11;Americano;39.0;21420.0
2022;Januari;11;Cappuccino;28.0;25500.0
2022;Januari;11;Croissant;;18360.0
2022;Januari;11;Donat;24.0;15300.0
2022;Januari;11;Espresso;38.0;22440.0
2022;Januari;11;Latte;52.0;28560.0
2022;Januari;12;Americano;41.0;
2022;Januari;12;Cappuccino;19.0;25500.0
2022;Januari;12;Croissant;25.0;18360.0
2022;Januari;12;Donat;25.0;15300.0
2022;Januari;12;Espresso;47.0;22440.0
2022;Januari;12;Latte;36.0;
2022;Januari;13;Cappuccino;45.0;25500.0
2022;Januari;13;Croissant;7.0;18360.0
2022;Januari;13;Donat;24.0;15300.0
2022;Januari;13;Espresso;49.0;22440.0
2022;Januari;13;Latte;31.0;28560.0
2022;Januari;13;;49.0;
2022;Januari;14;Americano;36.0;
2022;Januari;14;Cappuccino;42.0;25500.0
2022;Januari;14;Croissant;16.0;18360.0
2022;Januari;14;Donat;22.0;15300.0
2022;Januari;14;Espresso;35.0;22440.0
2022;Januari;14;Latte;39.0;28560.0
2022;Januari;15;Americano;30.0;
2022;Januari;15;Cappuccino;45.0;25500.0
2022;Januari;15;Croissant;27.0;18360.0
2022;Januari;15;Donat;25.0;15300.0
2022;Januari;15;Espresso;31.0;22440.0
2022;Januari;15;Latte;31.0;28560.0
2022;Januari;16;Americano;32.0;21420.0
2022;Januari;16;Cappuccino;49.0;25500.0
2022;Januari;16;Croissant;18.0;18360.0
2022;Januari;16;Donat;25.0;15300.0
2022;Januari;16;Espresso;26.0;22440.0
2022;Januari;16;Latte;34.0;28560.0
2022;Januari;17;Americano;51.0;21420.0
2022;Januari;17;Cappuccino;35.0;25500.0
2022;Januari;17;Croissant;35.0;18360.0
2022;Januari;17;Donat;29.0;15300.0
2022;Januari;17;Espresso;46.0;22440.0
2022;Januari;17;Latte;37.0;28560.0
2022;Januari;18;Americano;44.0;21420.0
2022;Januari;18;Cappuccino;33.0;25500.0
2022;Januari;18;Croissant;25.0;18360.0
2022;Januari;18;Donat;;15300.0
2022;Januari;18;Espresso;40.0;22440.0
2022;Januari;18;Latte;33.0;28560.0
2022;Januari;19;Americano;32.0;21420.0
2022;Januari;19;Cappuccino;48.0;25500.0
2022;Januari;19;Croissant;18.0;18360.0
2022;Januari;19;Donat;24.0;15300.0
2022;Januari;19;Latte;27.0;28560.0
2022;Januari;19;;45.0;22440.0
2022;Januari;20;Americano;38.0;21420.0
2022;Januari;20;Croissant;26.0;18360.0
2022;Januari;20;Donat;29.0;15300.0
2022;Januari;20;Espresso;;22440.0
2022;Januari;20;;64.0;28560.0
2022;Januari;20;;44.0;25500.0
2022;Januari;21;Americano;43.0;21420.0
2022;Januari;21;Cappuccino;41.0;25500.0
2022;Januari;21;Croissant;27.0;18360.0
2022;Januari;21;Donat;25.0;15300.0
2022;Januari;21;Espresso;37.0;22440.0
2022;Januari;21;;54.0;28560.0
2022;Januari;22;Americano;31.0;21420.0
2022;Januari;22;Cappuccino;35.0;25500.0
2022;Januari;22;Croissant;25.0;18360.0
2022;Januari;22;Donat;28.0;15300.0
2022;Januari;22;Espresso;46.0;22440.0
2022;Januari;22;Latte;35.0;28560.0
2022;Januari;23;Americano;45.0;21420.0
2022;Januari;23;Cappuccino;39.0;25500.0
2022;Januari;23;Croissant;13.0;18360.0
2022;Januari;23;Donat;18.0;15300.0
2022;Januari;23;Espresso;43.0;22440.0
2022;Januari;23;Latte;53.0;28560.0
2022;Januari;24;Americano;39.0;21420.0
2022;Januari;24;Cappuccino;37.0;25500.0
2022;Januari;24;Croissant;9.0;18360.0
2022;Januari;24;Donat;19.0;15300.0
2022;Januari;24;Espresso;45.0;22440.0
2022;Januari;24;Latte;46.0;28560.0
2022;Januari;25;Americano;40.0;21420.0
2022;Januari;25;Cappuccino;44.0;
2022;Januari;25;Croissant;22.0;18360.0
2022;Januari;25;Donat;16.0;15300.0
2022;Januari;25;Espresso;47.0;22440.0
2022;Januari;25;Latte;44.0;28560.0
2022;Januari;26;Americano;35.0;21420.0
2022;Januari;26;Cappuccino;43.0;25500.0
2022;Januari;26;Croissant;4.0;18360.0
2022;Januari;26;Donat;30.0;15300.0
2022;Januari;26;Espresso;45.0;22440.0
2022;Januari;26;Latte;43.0;28560.0
2022;Januari;27;Americano;36.0;21420.0
2022;Januari;27;Cappuccino;45.0;25500.0
2022;Januari;27;Croissant;30.0;18360.0
2022;Januari;27;Donat;26.0;15300.0
2022;Januari;27;Espresso;36.0;22440.0
2022;Januari;27;Latte;33.0;28560.0
2022;Januari;28;Americano;42.0;21420.0
2022;Januari;28;Cappuccino;49.0;25500.0
2022;Januari;28;Croissant;19.0;18360.0
2022;Januari;28;Donat;23.0;15300.0
2022;Januari;28;Espresso;45.0;22440.0
2022;Januari;28;Latte;29.0;28560.0
2022;Januari;29;Cappuccino;31.0;25500.0
2022;Januari;29;Croissant;;18360.0
2022;Januari;29;Donat;;15300.0
2022;Januari;29;Espresso;25.0;22440.0
2022;Januari;29;Latte;43.0;28560.0
2022;Januari;29;;29.0;21420.0
2022;Januari;30;Americano;26.0;21420.0
2022;Januari;30;Cappuccino;35.0;25500.0
2022;Januari;30;Croissant;13.0;18360.0
2022;Januari;30;Espresso;34.0;22440.0
2022;Januari;30;Latte;52.0;28560.0
2022;Januari;30;;31.0;15300.0
2022;Januari;31;Americano;44.0;21420.0
2022;Januari;31;Cappuccino;;25500.0
2022;Januari;31;Croissant;30.0;18360.0
2022;Januari;31;Donat;33.0;15300.0
2022;Januari;31;Espresso;38.0;22440.0
2022;Januari;31;Latte;35.0;28560.0
2022;Februari;1;Americano;42.0;21420.0
2022;Februari;1;Cappuccino;36.0;25500.0
2022;Februari;1;Croissant;14.0;18360.0
2022;Februari;1;Donat;14.0;15300.0
2022;Februari;1;Latte;29.0;28560.0
2022;Februari;1;;37.0;22440.0
2022;Februari;2;Americano;33.0;21420.0
2022;Februari;2;Croissant;20.0;18360.0
2022;Februari;2;Donat;;15300.0
2022;Februari;2;Espresso;;22440.0
2022;Februari;2;;;28560.0
2022;Februari;2;;40.0;25500.0
2022;Februari;3;Americano;32.0;21420.0
2022;Februari;3;Cappuccino;25.0;25500.0
2022;Februari;3;Croissant;10.0;18360.0
2022;Februari;3;Donat;16.0;15300.0
2022;Februari;3;Espresso;47.0;22440.0
2022;Februari;3;Latte;48.0;28560.0
2022;Februari;4;Americano;31.0;21420.0
2022;Februari;4;Cappuccino;;25500.0
2022;Februari;4;Croissant;23.0;18360.0
2022;Februari;4;Espresso;39.0;22440.0
2022;Februari;4;Latte;28.0;28560.0
2022;Februari;4;;22.0;
2022;Februari;5;Americano;37.0;21420.0
2022;Februari;5;Croissant;35.0;18360.0
2022;Februari;5;Donat;32.0;15300.0
2022;Februari;5;Espresso;34.0;22440.0
2022;Februari;5;Latte;41.0;
2022;Februari;5;;;25500.0
2022;Februari;6;Americano;30.0;21420.0
2022;Februari;6;Cappuccino;;25500.0
2022;Februari;6;Croissant;;18360.0
2022;Februari;6;Donat;;15300.0
2022;Februari;6;Latte;46.0;28560.0
2022;Februari;6;;29.0;22440.0
2022;Februari;7;Americano;42.0;21420.0
2022;Februari;7;Cappuccino;48.0;25500.0
2022;Februari;7;Croissant;26.0;18360.0
2022;Februari;7;Donat;24.0;15300.0
2022;Februari;7;Espresso;31.0;22440.0
2022;Februari;7;Latte;32.0;28560.0
2022;Februari;8;Americano;49.0;21420.0
2022;Februari;8;Croissant;20.0;18360.0
2022;Februari;8;Donat;21.0;15300.0
2022;Februari;8;Espresso;43.0;22440.0
2022;Februari;8;Latte;29.0;28560.0
2022;Februari;8;;48.0;25500.0
2022;Februari;9;Americano;39.0;21420.0
2022;Februari;9;Cappuccino;44.0;25500.0
2022;Februari;9;Croissant;30.0;18360.0
2022;Februari;9;Donat;19.0;15300.0
2022;Februari;9;Espresso;27.0;22440.0
2022;Februari;9;Latte;;28560.0
2022;Februari;10;Americano;38.0;21420.0
2022;Februari;10;Cappuccino;39.0;25500.0
2022;Februari;10;Croissant;;18360.0
2022;Februari;10;Donat;19.0;15300.0
2022;Februari;10;Espresso;44.0;22440.0
2022;Februari;10;Latte;31.0;28560.0
2022;Februari;11;Americano;27.0;21420.0
2022;Februari;11;Cappuccino;36.0;
2022;Februari;11;Croissant;35.0;18360.0
2022;Februari;11;Donat;33.0;15300.0
2022;Februari;11;Espresso;38.0;22440.0
2022;Februari;11;Latte;46.0;28560.0
2022;Februari;12;Americano;42.0;21420.0
2022;Februari;12;Cappuccino;35.0;25500.0
2022;Februari;12;Croissant;24.0;18360.0
2022;Februari;12;Donat;20.0;15300.0
2022;Februari;12;Espresso;29.0;
2022;Februari;12;Latte;45.0;28560.0
2022;Februari;13;Americano;33.0;21420.0
2022;Februari;13;Cappuccino;32.0;25500.0
2022;Februari;13;Croissant;21.0;18360.0
2022;Februari;13;Donat;16.0;15300.0
2022;Februari;13;Espresso;33.0;
2022;Februari;13;Latte;34.0;28560.0
2022;Februari;14;Americano;41.0;21420.0
2022;Februari;14;Croissant;25.0;18360.0
2022;Februari;14;Donat;25.0;15300.0
2022;Februari;14;Espresso;45.0;22440.0
2022;Februari;14;Latte;51.0;28560.0
2022;Februari;14;;35.0;25500.0
2022;Februari;15;Americano;30.0;21420.0
2022;Februari;15;Cappuccino;43.0;25500.0
2022;Februari;15;Croissant;28.0;
2022;Februari;15;Donat;29.0;15300.0
2022;Februari;15;Espresso;40.0;22440.0
2022;Februari;15;Latte;45.0;28560.0
2022;Februari;16;Americano;38.0;21420.0
2022;Februari;16;Cappuccino;45.0;25500.0
2022;Februari;16;Croissant;30.0;18360.0
2022;Februari;16;Donat;40.0;15300.0
2022;Februari;16;Espresso;33.0;22440.0
2022;Februari;16;Latte;40.0;28560.0
2022;Februari;17;Americano;45.0;21420.0
2022;Februari;17;Cappuccino;42.0;25500.0
2022;Februari;17;Croissant;20.0;
2022;Februari;17;Donat;33.0;15300.0
2022;Februari;17;Espresso;33.0;22440.0
2022;Februari;17;Latte;28.0;28560.0
2022;Februari;18;Americano;53.0;21420.0
2022;Februari;18;Cappuccino;35.0;25500.0
2022;Februari;18;Croissant;37.0;
2022;Februari;18;Espresso;29.0;22440.0
2022;Februari;18;Latte;;28560.0
2022;Februari;18;;15.0;15300.0
2022;Februari;19;Americano;39.0;21420.0
2022;Februari;19;Cappuccino;36.0;
2022;Februari;19;Croissant;22.0;18360.0
2022;Februari;19;Donat;6.0;15300.0
2022;Februari;19;Espresso;35.0;22440.0
2022;Februari;19;Latte;46.0;
2022;Februari;20;Americano;51.0;21420.0
2022;Februari;20;Cappuccino;36.0;25500.0
2022;Februari;20;Croissant;11.0;18360.0
2022;Februari;20;Donat;28.0;15300.0
2022;Februari;20;Latte;34.0;28560.0
2022;Februari;20;;39.0;22440.0
2022;Februari;21;Americano;42.0;21420.0
2022;Februari;21;Cappuccino;46.0;25500.0
2022;Februari;21;Croissant;26.0;18360.0
2022;Februari;21;Donat;29.0;15300.0
2022;Februari;21;Espresso;37.0;22440.0
2022;Februari;21;Latte;37.0;28560.0
2022;Februari;22;Americano;33.0;21420.0
2022;Februari;22;Cappuccino;31.0;25500.0
2022;Februari;22;Croissant;45.0;18360.0
2022;Februari;22;Donat;;15300.0
2022;Februari;22;Espresso;37.0;22440.0
2022;Februari;22;Latte;35.0;28560.0
2022;Februari;23;Americano;44.0;21420.0
2022;Februari;23;Cappuccino;43.0;25500.0
2022;Februari;23;Croissant;26.0;18360.0
2022;Februari;23;Donat;19.0;15300.0
2022;Februari;23;Espresso;29.0;22440.0
2022;Februari;23;Latte;;28560.0
2022;Februari;24;Americano;22.0;21420.0
2022;Februari;24;Cappuccino;40.0;25500.0
2022;Februari;24;Croissant;20.0;18360.0
2022;Februari;24;Donat;15.0;15300.0
2022;Februari;24;Espresso;38.0;22440.0
2022;Februari;24;Latte;42.0;28560.0
2022;Februari;25;Americano;37.0;21420.0
2022;Februari;25;Cappuccino;;25500.0
2022;Februari;25;Croissant;29.0;18360.0
2022;Februari;25;Donat;25.0;15300.0
2022;Februari;25;Espresso;41.0;22440.0
2022;Februari;25;Latte;63.0;28560.0
2022;Februari;26;Americano;30.0;21420.0
2022;Februari;26;Cappuccino;56.0;25500.0
2022;Februari;26;Croissant;25.0;18360.0
2022;Februari;26;Donat;14.0;
2022;Februari;26;Espresso;43.0;22440.0
2022;Februari;26;Latte;44.0;28560.0
2022;Februari;27;Americano;37.0;21420.0
2022;Februari;27;Cappuccino;36.0;25500.0
2022;Februari;27;Croissant;29.0;18360.0
2022;Februari;27;Espresso;;22440.0
2022;Februari;27;Latte;32.0;28560.0
2022;Februari;27;;29.0;15300.0
2022;Februari;28;Americano;29.0;21420.0
2022;Februari;28;Cappuccino;;25500.0
2022;Februari;28;Croissant;20.0;18360.0
2022;Februari;28;Donat;;15300.0
2022;Februari;28;Espresso;30.0;22440.0
2022;Februari;28;Latte;40.0;28560.0
2022;Maret;1;Americano;35.0;21420.0
2022;Maret;1;Donat;38.0;15300.0
2022;Maret;1;Espresso;59.0;22440.0
2022;Maret;1;Latte;43.0;28560.0
2022;Maret;1;;28.0;25500.0
2022;Maret;1;;30.0;18360.0
2022;Maret;2;Americano;43.0;21420.0
2022;Maret;2;Cappuccino;54.0;25500.0
2022;Maret;2;Donat;;15300.0
2022;Maret;2;Espresso;27.0;22440.0
2022;Maret;2;Latte;;28560.0
2022;Maret;2;;15.0;
2022;Maret;3;Americano;47.0;21420.0
2022;Maret;3;Cappuccino;42.0;25500.0
2022;Maret;3;Donat;22.0;15300.0
2022;Maret;3;Espresso;18.0;22440.0
2022;Maret;3;Latte;40.0;28560.0
2022;Maret;3;;40.0;28560.0
2022;Maret;3;;13.0;18360.0
2022;Maret;4;Americano;36.0;21420.0
2022;Maret;4;Cappuccino;32.0;25500.0
2022;Maret;4;Croissant;14.0;18360.0
2022;Maret;4;Donat;27.0;15300.0
2022;Maret;4;Espresso;32.0;22440.0
2022;Maret;4;Latte;42.0;28560.0
2022;Maret;5;Americano;28.0;21420.0
2022;Maret;5;Cappuccino;40.0;25500.0
2022;Maret;5;Croissant;19.0;18360.0
2022;Maret;5;Donat;21.0;
2022;Maret;5;Espresso;46.0;22440.0
2022;Maret;5;Latte;38.0;28560.0
2022;Maret;6;Americano;47.0;21420.0
2022;Maret;6;Cappuccino;51.0;25500.0
2022;Maret;6;Croissant;24.0;18360.0
2022;Maret;6;Donat;36.0;15300.0
2022;Maret;6;Espresso;60.0;22440.0
2022;Maret;6;Latte;31.0;28560.0
2022;Maret;7;Americano;49.0;21420.0
2022;Maret;7;Cappuccino;39.0;25500.0
2022;Maret;7;Donat;16.0;15300.0
2022;Maret;7;Espresso;42.0;22440.0
2022;Maret;7;Latte;43.0;28560.0
2022;Maret;7;;30.0;18360.0
2022;Maret;8;Americano;39.0;21420.0
2022;Maret;8;Cappuccino;33.0;25500.0
2022;Maret;8;Croissant;31.0;18360.0
2022;Maret;8;Donat;18.0;15300.0
2022;Maret;8;Espresso;29.0;22440.0
2022;Maret;8;Latte;;28560.0
2022;Maret;9;Americano;22.0;21420.0
2022;Maret;9;Cappuccino;46.0;25500.0
2022;Maret;9;Croissant;17.0;18360.0
2022;Maret;9;Donat;23.0;15300.0
2022;Maret;9;Espresso;39.0;22440.0
2022;Maret;9;Latte;40.0;28560.0
2022;Maret;10;Americano;44.0;21420.0
2022;Maret;10;Cappuccino;24.0;25500.0
2022;Maret;10;Croissant;;18360.0
2022;Maret;10;Donat;;15300.0
2022;Maret;10;Espresso;49.0;22440.0
2022;Maret;10;Latte;36.0;28560.0
2022;Maret;11;Americano;22.0;21420.0
2022;Maret;11;Cappuccino;35.0;
2022;Maret;11;Croissant;29.0;18360.0
2022;Maret;11;Donat;32.0;15300.0
2022;Maret;11;Espresso;35.0;22440.0
2022;Maret;11;Latte;38.0;28560.0
2022;Maret;12;Americano;39.0;21420.0
